D,k,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,0.9687836928041448,-14.81689040774652,-8.394224961350828,0,train,16.129032258064516,61.29032258064516,70.96774193548387,38.70967741935484,54.83870967741935,0.5709677419354838
0.005,0.9687836928041448,-14.747575033803415,-8.43175100004021,0,train,16.129032258064516,61.29032258064516,70.96774193548387,38.70967741935484,54.83870967741935,0.5709677419354838
0.01,0.9687836928041448,-14.667583528932918,-8.468735330387682,0,train,9.67741935483871,61.29032258064516,74.19354838709677,38.70967741935484,51.61290322580645,0.5693548387096774
0.05,0.9687836928041448,-14.130407015018719,-8.598142207089484,0,train,9.67741935483871,61.29032258064516,77.41935483870968,35.483870967741936,54.83870967741935,0.5790322580645161
0.1,0.9687836928041448,-13.70449659158639,-8.473929961089894,0,train,9.67741935483871,64.51612903225806,77.41935483870968,32.25806451612903,48.38709677419355,0.5935483870967742
0.15,0.9687836928041448,-13.337115903953874,-8.246411770946395,0,train,9.67741935483871,61.29032258064516,77.41935483870968,32.25806451612903,45.16129032258064,0.5709677419354838
0.25,0.9687836928041448,-12.506675769570824,-7.663788308453635,0,train,9.67741935483871,58.06451612903226,74.19354838709677,32.25806451612903,45.16129032258064,0.55
0.35,0.9687836928041448,-11.525488812750645,-6.9893599354528675,0,train,9.67741935483871,58.06451612903226,67.74193548387096,32.25806451612903,48.38709677419355,0.5306451612903226
0.5,0.9687836928041448,-9.903295200756249,-5.848193268474289,0,train,9.67741935483871,54.83870967741935,67.74193548387096,38.70967741935484,48.38709677419355,0.5338709677419354
0.0,,,,0,test,14.000000000000002,52.0,68.0,28.000000000000004,40.0,0.493
0.001,0.9687836928041448,-2.067837452648409,-0.018659177294495198,1,train,12.903225806451612,61.29032258064516,70.96774193548387,41.935483870967744,51.61290322580645,0.5919354838709677
0.005,0.9687836928041448,-2.026065233243858,-0.08200429049827851,1,train,12.903225806451612,61.29032258064516,74.19354838709677,41.935483870967744,51.61290322580645,0.5935483870967742
0.01,0.9687836928041448,-1.9919306365774814,-0.1428792127363477,1,train,12.903225806451612,64.51612903225806,74.19354838709677,41.935483870967744,54.83870967741935,0.614516129032258
0.05,0.9687836928041448,-1.856428181388403,-0.4790395442307405,1,train,12.903225806451612,64.51612903225806,74.19354838709677,45.16129032258064,54.83870967741935,0.6225806451612903
0.1,0.9687836928041448,-1.84453697066433,-0.7179134451609428,1,train,12.903225806451612,64.51612903225806,80.64516129032258,45.16129032258064,54.83870967741935,0.6419354838709678
0.15,0.9687836928041448,-1.8803202049110084,-0.8894937264069778,1,train,12.903225806451612,67.74193548387096,80.64516129032258,45.16129032258064,58.06451612903226,0.6483870967741936
0.25,0.9687836928041448,-2.0200358219946772,-1.1313773110856464,1,train,12.903225806451612,67.74193548387096,80.64516129032258,41.935483870967744,54.83870967741935,0.6532258064516129
0.35,0.9687836928041448,-2.1677091255023146,-1.2928204878955485,1,train,12.903225806451612,67.74193548387096,80.64516129032258,41.935483870967744,54.83870967741935,0.6435483870967742
